channel_id,channel_name,icon,banner,subscriptions,videos,views,date_creation,channel_location,extraction_date,silver_play_button,silver_gold_button,diamond_play_button
UCL64gn1KZ1C-u87BGQv3b6w,Jorge &amp; Mateus Oficial,https://yt3.googleusercontent.com/RhoxNU2GcW0Zvw4kZnD9xRTjmoJFcBDvd46RwHGM-5clT_CLkUbp6OS1awXKcZoZuPy7Q7E6ZBI=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/E5uSJ7qylAlDNM0jvlGV7RFQL6Ex8vlvC_2upXIc6h28pCzv-LUUwLvSzWk1rBT-q6Z1nRdASQ=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",15100000,354,10296710285,2008-07-29,Brasil,2024-09-04,true,true,true
UClHJ7hWP-oGSOlZyeuqyBww,Lances Futebol,https://yt3.googleusercontent.com/kw7uBA2mnhav5ohaqzvOYjJtno_G0NKrue50Htqo_KYmR104vJ5p6BPQSaFJMWrCuIkwaIlGGQ=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/lM8W5lBgi1G3Vqh5inqJ5qq0l-Az2WuqVxKy7MIMnS8W-j2PVpcaSXmCROhnJ67D-VTRCe5H=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",45600,281,11176596,2021-11-11,Brasil,2024-09-04,false,false,false
UCmfCqii97QZdcQ6d5qyz4GA,Fanático Vascaíno,https://yt3.googleusercontent.com/BanAxfMvG_g1yHs3FG_Jkug1uLrIyEzieVJlwF_5Dl6V3seIibZFYNqff6a0Rjoes4Hn_j4uPw=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/VUbG61QZdk7eG-SioJvvziZGa8Vc5pD90-xlnSv3J5HPVbrXYVb_uKQ8irw-Dt1EQnMKcUgMnuw=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",193000,3236,47451453,2013-08-11,Brasil,2024-09-04,true,false,false
UCtxD0x6AuNNqdXO9Wp5GHew,UR · Cristiano,https://yt3.googleusercontent.com/yKfa-GV-v_O-6jZKHwBuc2FX0Q5ths8OqYTOAmOwzVY0q3miZT0L-rUzve-M2QBdONcTYaEO_JI=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/nVcFLog8OaXYCQWdcr6RY-VzdJ6IKgdqKwcG4LcpB9OISMn187VsGuWfcw8UUZw6D1sajVRCbw=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",56900000,30,392014158,2024-07-8,Portugal,2024-09-04,true,true,true
UCEOGSdXwcXcNfcuDGbjmgOw,Julia MineGirl,https://yt3.googleusercontent.com/ytc/AIdro_nOrXpOqUTmS6jBDdMDmlEsflVdz2q-2hjmrslwODhvWoE=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/J_UujcHWjSwdOJZebVbJm8nDVJFOboddx9cBTq551Sz1rAHyFNAPO7RgWdBQkHYpH5lidkogug=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",11100000,2564,8470802934,2015-09-21,Brasil,2024-09-04,true,true,true
UCwnSOhrpJLe-bwARGDMQEVA,Lyons Produções,https://yt3.googleusercontent.com/ytc/AIdro_l9y3GG7KrNVHJ0UoJFRhC6ucvZx531Qg8_CsxnSC8DPw=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/Q4kykIA068-f5p00gh_nXMjLZB-N9esO4d0LjI4_jcKXivv1cw9bPV0KfNPyyTaZHTEqnq6k=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",471000,122,262743493,2019-09-4,Brasil,2024-09-04,true,false,false
UCukwGwBD-pAbGzoJo6ZXPtQ,Tonigon,https://yt3.googleusercontent.com/sExY7MWl0wQGH55-PAFWlAgplTf0ra013CN1fpf8yKE2ToSo1G1QhfFFDVYC61bSGA3ggvAzaA=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/RZsbvvgaLEpA8I2fI77zSfDkbYm5TCNiR7xDtPwiNPvbafUh2e28-qRP9BL7k3WueE56kDB6zg=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",3440000,428,688598000,2017-04-29,Brasil,2024-09-04,true,true,false
UCgCKagVhzGnZcuP9bSMgMCg,ge,https://yt3.googleusercontent.com/XHCE1FH6F1fBdRQjaf4Q08y4_GpdyiLU1vEFG20H2rs4sdRP00O-c6M8EBTJbwn01cHQ1lFR=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/cR07eb6krYN_rBvo0bcUIr8QUe4p0OONes4J3W9PPuIeMbSwp9Ltipdmf06IcTInCYl9te1e=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",5150000,16894,2982948187,2020-08-4,Brasil,2024-09-04,true,true,false
UCqifkpdmE1z3VhfQoJzwpJQ,Cruzeiro Esporte Clube,https://yt3.googleusercontent.com/tAM8Rhhw8sG42ZhtwtNWtkxxY9z7Lsn1JjdHpaElRx9Os2ZHZH1rgreZR-9KGnFT7_drF-T-=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/1PlVgg5fX5qkXg202lHn0PY0kJ59GgZmy0USDTKjMHTs9bR3NbXzFKwo6Qqw8zM77WJJnQk0dg=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",630000,4991,99726333,2011-08-2,Brasil,2024-09-04,true,false,false
UC033rpv7OKk-QYfrvwl5s8Q,TV Quase,https://yt3.googleusercontent.com/ytc/AIdro_l1iu67Z7LRUwwe4YRcaudMtsD17vynX8Oyegk9fE8PkvY=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/qn7wVvZOoB8N08r8Kn4KRTrJ0InpF23y7pyXXCYi2HL7hoT53BYF2jfTsyyBzodirC7yxewX=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",852000,682,136427860,2009-08-6,Brasil,2024-09-04,true,false,false
UClQ3NafOy_42dJ0toK3QUKw,Stay Wild,https://yt3.googleusercontent.com/8Yat-ht6uSglpKe5BonuiW3ZeaoU89MP0652EWzITq0lMWYD99Ak1pZXdZlqrSjUVm5WRjErnA=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/QBEDMR1LysX-uQNSzMwotNq0YBEwY45sHYNsapAgc7eiq_IGBhR73_ELfBISZb98NTcebxHQbA=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",5840000,178,1580140677,2020-10-6,Estados Unidos,2024-09-04,true,true,false
UCG90vRbG7aMXu0nD0DQ2wFA,MC Luuky,https://yt3.googleusercontent.com/OshRY-a1ZfwYmbhBZTD5xhOrkkqqrD4a-DJa6Gatwu9vOYBeRugYsLubV8bSN4SCLhqJb5Oe=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/F2EmccdlAoT6bArwDxUSe1gEOE7fEPMKM97qY12Wg589iBXe_hZT3rCMRtG5650iwFnEPgB2CQ=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",58500,5,39366132,2016-05-26,Brasil,2024-09-04,false,false,false
UC3EPFEI1TdOtPdDPS1nRt2w,Nattan,https://yt3.googleusercontent.com/jNNrrYSxzdlg9Ptot8f2kZEGz7dGxos2pkT1uplaMzca8942VNqpxDF3XgNJtzXX-RHpaZtiTw=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/t-WjlPo8ClpsV1y-Bh27Dl4F7y0fRb6eKu82kQ9Rj8D18k4B5QISVHyuZibMVR3ZQALgy1VC=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",2110000,337,1705769400,2019-02-15,Brasil,2024-09-04,true,true,false
UCX3zTAsEoZ61rQMYb_08Tow,São Paulo FC,https://yt3.googleusercontent.com/C8rCyrTuhCFBj7U0Od4-4ISbgp5i7OMfAudqi2h7vgcFOy70J6pSao6qG0YO6p7LpdTqlqbceQ=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/L4UugImVvI-AoRAGDVylK2zeG6vKcNnk7MJAkMDv1hSwa8LuqHmohXNM2ChJQiVEZWgw0cQGUJI=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",1920000,2421,223433047,2008-11-29,Brasil,2024-09-04,true,true,false
UC4aiJNDUviw_vMhdCq5Kq1Q,Cortes do Casimito [OFICIAL],https://yt3.googleusercontent.com/ytc/AIdro_nCsNkmWbWdqNCyd11JvZofrUTOcCKDLMgOdAu_tgGKLw=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/npSEk2a7iVZoSCb8oLMxiE0FND9o4nx9WgPODVJTZKcpR3tv9QTROJLPa6fUUAE4a46MYEuDxlY=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",3930000,5567,2049971945,2021-03-11,,2024-09-02,true,true,false
UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,https://yt3.googleusercontent.com/tyLW5LsJGwr4ViM30OeYbuLcu_MXfpRzP8y-X9_aKfTNJeMFHmnNbPyxxhaFDA9NRgwEu9mT-g=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/-5sf74LiXDVaHubYItOGxjPYmHQoEWB2luU1ktBYDHyi8qM_lJLOqnzbtYpVXRr20_btnmyT0NY=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",11000000,7761,7110136612,2005-12-28,,2024-09-02,true,true,true
UC8cP4kV1GIbxRH-mlilSniQ,Problems2,https://yt3.googleusercontent.com/67wfiKr6vjCLtj3S83-0KRHii7FdYkxQuF_4XZozwnyXA0jO-hg3ieBY5o6ts8U9_GGcmx5XSjM=s900-c-k-c0x00ffffff-no-rj,,50200,4,515679,2023-11-13,Brasil,2024-09-02,false,false,false
UCwWry-1Ho6k4FjPimZYu-nQ,Rey Vaqueiro,https://yt3.googleusercontent.com/jd6C6nkUGq1cFNp8K-DvDzUp_M4Bl6YEed8H7HL_MUw6JSlTckyNqS8-ajg53gTdTLk5FJqZ=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/OlhN9qlkdWAUPspsFx3u68LsHR0knCcf3NYaoR5ZwsTH6K89A68gGmuTItF8IzeDo-i2W0xu=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",95800,31,50256491,2023-06-21,,2024-09-02,false,false,false
UCMcc9elPZGpg6eU4i3YaCpA,Nosso Futebol,https://yt3.googleusercontent.com/XeXc-q-k3tcNRit7Z7IV-5PsbE0eIAQPeRD95Id0nTMzjA_7ve9WwSvLgEmw9yKWdRMrxaXndg=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/rvNZy7gEkw7OvT6sFpnYpYsSc_XZ53QBsyE1jBgQTGO1RizYwEWLVnQ4r95uFwzQwRCf7cd1=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",291000,1311,36740836,2022-11-2,,2024-09-02,true,false,false
UCmkpamA3VzxnbJuUAY8vMEw,Rizado,https://yt3.googleusercontent.com/bU0IivOIHySEaqVEd7uAOFZkG-KrSgJ8gt2Y81nbZlBtZrbmYLwO-pUqLAnlV0GgI0Z-cqUy=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/lbyXaqTO66SaGCuimsG4FS4QLkuAJh31DEC-DSjrdxuDEcjPPwSpdGZg4pUTjMqaFlj11Fpe=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",547000,245,155196169,2014-09-23,,2024-09-02,true,false,false
UCOSdNJnoPI6rxbrFihfd99A,Fábio Sormani,https://yt3.googleusercontent.com/Jm_jCI2yE3ZVJh4tXGyyjTSBDyweczoDlcznCG6KdyTDVUwQV-iOwhtyZO6FXfGLPnmRt93GHA=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/ZYuC0YNLp3aOXPTZkqBN-iSWMaoFCEQyJdx0-0fPg2y6X5qE5em0GDiFdMN_4RdK5OeQiGc81mI=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",81900,452,12396551,2023-04-13,,2024-09-02,false,false,false
UC-5npwFvOH9Mp_a15T0VT9g,Programa Silvio Santos,https://yt3.googleusercontent.com/-LXi6aXLILabwk5j9-3cmsSlm-h13tV3FiQ9KY7V6Qj5MG0b4u1BM6QPUWK6VwjZzHoQIKzcBQ=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/GjUAynPJ9QJZfk8SyAFyGRj7i8YhA01-oTXmlDW9heaFrBdFiBBXj6L1SIzLfx3ZG6WLPVtgxXY=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",2910000,2178,666379559,2014-04-7,,2024-09-02,true,true,false
UCD1Em4q90ZUK2R5HKesszJg,Clash of Clans,https://yt3.googleusercontent.com/sKnSDOlMiUodnrAS1mBy61M7WqvgplLAzlmAox29S_fw9r6f04VAH-GF7jO8x_PDAx0WkDKD=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/zbcN5bfMTfULDmNtiXLTO0Rii4fspUdcZenYGZiCWI310Xm8b9AUql4rI-QzfDGZdwt03v0SkzQ=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",20800000,920,4645382404,2013-01-31,,2024-09-02,true,true,true
UC4mYKePIas5YgGfYZ2J2OxQ,SabrinaCarpenterVEVO,https://yt3.googleusercontent.com/RskMth_eJ47pOnTdRAg3wD1iD5i6h8KziII1gIHPNBEbIGBQTBq6yBhM3iHVFx_pTLbzDXYj=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/dU_he4r_ZfBUQIfys_Kp6n5hQTIZKxTbLJ62cM238qgHvec3nAm8293xT1w6yCmixppDcCn05w=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",20000000,121,1650090520,2014-03-26,,2024-09-02,true,true,true
UCTbp-9j8d7KanfWwCfY0bqg,VicDeAngelisVEVO,https://yt3.googleusercontent.com/PwMu6cLq9slusQz_02fe_mcAr3z4JgUJVyJHMV3OUQdMm_Ctbcry2GGtSoz85K2EKZ8O5e-x=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/mQKnzjTlXRKkOFCffbYTsGbMFTyHRNxh-YurDzm3x46qFTlHSHBjfSXV4prubHeJUaJS9DkhCVA=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",19300,,903824,2024-08-5,,2024-09-02,false,false,false
UCZD5qcen7lbLPFTjfvdLFcw,Vasco TV,https://yt3.googleusercontent.com/Te6NOIRvrye0NFyK9Rf_b06Ka5v8iDnhHXwBTIWcRO7WF9SUWIvveWdOQbYO1T5HDzJUZzDrJT0=s900-c-k-c0x00ffffff-no-rj,,1360000,898,71724331,2006-01-1,Brasil,2024-09-04,true,true,false
UC4mYKePIas5YgGfYZ2J2OxQ,SabrinaCarpenterVEVO,https://yt3.googleusercontent.com/RskMth_eJ47pOnTdRAg3wD1iD5i6h8KziII1gIHPNBEbIGBQTBq6yBhM3iHVFx_pTLbzDXYj=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/dU_he4r_ZfBUQIfys_Kp6n5hQTIZKxTbLJ62cM238qgHvec3nAm8293xT1w6yCmixppDcCn05w=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",20000000,121,1663602291,2014-03-26,,2024-09-04,true,true,true
UCMcc9elPZGpg6eU4i3YaCpA,Nosso Futebol,https://yt3.googleusercontent.com/XeXc-q-k3tcNRit7Z7IV-5PsbE0eIAQPeRD95Id0nTMzjA_7ve9WwSvLgEmw9yKWdRMrxaXndg=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/rvNZy7gEkw7OvT6sFpnYpYsSc_XZ53QBsyE1jBgQTGO1RizYwEWLVnQ4r95uFwzQwRCf7cd1=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",291000,1316,36983607,2022-11-2,,2024-09-04,true,false,false
UC4aiJNDUviw_vMhdCq5Kq1Q,Cortes do Casimito [OFICIAL],https://yt3.googleusercontent.com/ytc/AIdro_nCsNkmWbWdqNCyd11JvZofrUTOcCKDLMgOdAu_tgGKLw=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/npSEk2a7iVZoSCb8oLMxiE0FND9o4nx9WgPODVJTZKcpR3tv9QTROJLPa6fUUAE4a46MYEuDxlY=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",3930000,5574,2051785763,2021-03-11,,2024-09-04,true,true,false
UCIXguhHCl8eDTkXpEuiGPUA,Jazzghost,https://yt3.googleusercontent.com/_QWLAwBwKXViiV5aOQBIpipDrh7iMhrpv7EMbqIL4kfVealfeXJ7CY49Uma1VeqVnkYUucW4r8Q=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/6qDWqpNOeLlKGjSaIB88XnJ9kEzyOYUOJVLLJDw9RXP-H0mAmpqemJzye2QscLwowJmi6qJZvQ=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",17300000,5870,7553131109,2012-08-30,,2024-09-04,true,true,true
UCD1Em4q90ZUK2R5HKesszJg,Clash of Clans,https://yt3.googleusercontent.com/sKnSDOlMiUodnrAS1mBy61M7WqvgplLAzlmAox29S_fw9r6f04VAH-GF7jO8x_PDAx0WkDKD=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/zbcN5bfMTfULDmNtiXLTO0Rii4fspUdcZenYGZiCWI310Xm8b9AUql4rI-QzfDGZdwt03v0SkzQ=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",20800000,921,4648906951,2013-01-31,,2024-09-04,true,true,true
UCPIQI08BxL0i9nES_uKajAA,Creative Squad,https://yt3.googleusercontent.com/cI6BPIfe4VYTAMuJJ4iiv5YABkC_T_xK2bqny4HDktqn4XIgNO8aPrNl3b-MhkVkkRQGFKBjpZw=s900-c-k-c0x00ffffff-no-rj,,422000,57,49943238,2023-02-4,Brasil,2024-09-04,true,false,false
UCTbp-9j8d7KanfWwCfY0bqg,VicDeAngelisVEVO,https://yt3.googleusercontent.com/PwMu6cLq9slusQz_02fe_mcAr3z4JgUJVyJHMV3OUQdMm_Ctbcry2GGtSoz85K2EKZ8O5e-x=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/mQKnzjTlXRKkOFCffbYTsGbMFTyHRNxh-YurDzm3x46qFTlHSHBjfSXV4prubHeJUaJS9DkhCVA=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",20400,,1177431,2024-08-5,,2024-09-04,false,false,false
UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,https://yt3.googleusercontent.com/tyLW5LsJGwr4ViM30OeYbuLcu_MXfpRzP8y-X9_aKfTNJeMFHmnNbPyxxhaFDA9NRgwEu9mT-g=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/-5sf74LiXDVaHubYItOGxjPYmHQoEWB2luU1ktBYDHyi8qM_lJLOqnzbtYpVXRr20_btnmyT0NY=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",11000000,7766,7120131449,2005-12-28,,2024-09-04,true,true,true
UC-5npwFvOH9Mp_a15T0VT9g,Programa Silvio Santos,https://yt3.googleusercontent.com/-LXi6aXLILabwk5j9-3cmsSlm-h13tV3FiQ9KY7V6Qj5MG0b4u1BM6QPUWK6VwjZzHoQIKzcBQ=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/GjUAynPJ9QJZfk8SyAFyGRj7i8YhA01-oTXmlDW9heaFrBdFiBBXj6L1SIzLfx3ZG6WLPVtgxXY=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",2920000,2180,669723438,2014-04-7,,2024-09-04,true,true,false
UCTpxFPoPp7U6zJ2J2vhAPNg,CELO,https://yt3.googleusercontent.com/AZZUQwt95Oitof0pqtA2erhp-DAMXb7DHll5bSWwVqhU9536KBUQ9tDua56hDvziURDXCsFCTFU=s900-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/hPuXjdUDnaD0OOULc2BAobkCXGcxF0IZCGLHbp3fKh_6VdqLTS8wGxNtvaGxDbWwVRk7tXuU=w1060-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",346000,287,88174624,2023-01-22,,2024-09-04,true,false,false
